,name,team,minutes
4,Alexander Isak,Newcastle,0
10,Callum Wilson,Newcastle,1
40,Ollie Watkins,Aston Villa,1
55,Wesley Moraes Ferreira da Silva,Aston Villa,0
60,Jhon Durán,Aston Villa,0
66,Keinan Davis,Aston Villa,0
67,João Pedro Junqueira de Jesus,Brighton,1
74,Danny Welbeck,Brighton,0
81,Aaron Connolly,Brighton,0
85,Evan Ferguson,Brighton,1
94,Andi Zeqiri,Brighton,0
98,Deniz Undav,Brighton,0
107,Dane Scarlett,Spurs,0
108,Alejo Véliz,Spurs,0
122,Darwin Núñez Ribeiro,Liverpool,1
154,Cody Gakpo,Liverpool,1
158,Harry Kane,Spurs,0
180,Julián Álvarez,Man City,1
191,Erling Haaland,Man City,1
200,Gabriel Fernando de Jesus,Arsenal,0
208,Eddie Nketiah,Arsenal,1
220,Folarin Balogun,Arsenal,0
238,Michail Antonio,West Ham,1
242,Danny Ings,West Ham,0
249,Divin Mubama,West Ham,0
253,Gianluca Scamacca,West Ham,0
274,Halil Dervişoğlu,Brentford,0
281,Ivan Toney,Brentford,0
283,Yoane Wissa,Brentford,1
291,Pierre-Emerick Aubameyang,Chelsea,0
299,Thomas Cannon,Everton,0
302,Youssef Ramalho Chermiti,Everton,0
303,Mason Burstow,Chelsea,0
304,Christopher Nkunku,Chelsea,0
309,Cameron Archer,Sheffield Utd,1
310,Armando Broja,Chelsea,0
314,Nicolas Jackson,Chelsea,1
316,Rasmus Højlund,Man Utd,1
324,Romelu Lukaku Bolingoli,Chelsea,0
334,David Datro Fofana,Chelsea,0
336,Sasa Kalajdzic,Wolves,1
345,Anthony Martial,Man Utd,0
356,Matheus Santos Carneiro Da Cunha,Wolves,1
375,Fábio Silva,Wolves,0
380,Shola Shoretire,Man Utd,0
397,Dominic Calvert-Lewin,Everton,1
416,Ellis Simms,Everton,0
427,Emmanuel Dennis,Nott'm Forest,0
436,Sam Surridge,Nott'm Forest,0
438,Taiwo Awoniyi,Nott'm Forest,1
446,Hwang Ui-jo,Nott'm Forest,0
458,Chris Wood,Nott'm Forest,0
464,Lyle Foster,Burnley,0
468,Joe Taylor,Luton,0
475,Aribim Pepple,Luton,0
483,John McAtee,Luton,0
485,Elijah Adebayo,Luton,1
491,Cauley Woodrow,Luton,0
493,Carlton Morris,Luton,1
500,Chiedozie Ogbene,Luton,1
506,Jay Rodriguez,Burnley,1
515,Michael Obafemi,Burnley,0
518,Wout Weghorst,Burnley,0
524,Neal Maupay,Brentford,1
531,Jacob Brown,Luton,1
532,Zeki Amdouni,Burnley,1
533,Admiral Muskwe,Luton,0
536,Louie Marsh,Sheffield Utd,0
538,Antwoine Hackford,Sheffield Utd,0
541,William Osula,Sheffield Utd,0
552,Iliman Ndiaye,Sheffield Utd,0
553,Oliver McBurnie,Sheffield Utd,0
555,Daniel Jebbison,Sheffield Utd,0
558,Rhian Brewster,Sheffield Utd,1
561,Bénie Traoré,Sheffield Utd,0
573,Aleksandar Mitrović,Fulham,0
593,Raúl Jiménez,Fulham,1
595,Luke Plange,Crystal Palace,0
600,Odsonne Edouard,Crystal Palace,1
607,Jean-Philippe Mateta,Crystal Palace,1
614,Carlos Vinícius Alves Morais,Fulham,0
618,Rodrigo Muniz Carvalho,Fulham,1
623,John-Kymani Gordon,Crystal Palace,0
624,Jay Stansfield,Fulham,0
639,Kieffer Moore,Bournemouth,0
647,Antoine Semenyo,Bournemouth,1
649,Dominic Solanke,Bournemouth,1
