,name,team,minutes
6,Steven Benda,Fulham,0.0
14,Djordje Petrovic,Chelsea,0.0
23,Scott Carson,Man City,0.0
24,Ederson Santana de Moraes,Man City,90.0
34,Zack Steffen,Man City,0.0
41,Stefan Ortega Moreno,Man City,0.0
53,Loris Karius,Newcastle,0.0
65,Nick Pope,Newcastle,90.0
68,Martin Dubravka,Newcastle,0.0
77,Karl Darlow,Newcastle,0.0
78,Mark Gillespie,Newcastle,0.0
82,Emiliano Martínez Romero,Aston Villa,90.0
86,Robin Olsen,Aston Villa,0.0
92,Viljami Sinisalo,Aston Villa,0.0
113,Jason Steele,Brighton,90.0
125,Alisson Ramses Becker,Liverpool,90.0
137,Caoimhin Kelleher,Liverpool,0.0
140,Adrián San Miguel del Castillo,Liverpool,0.0
158,Kjell Scherpen,Brighton,0.0
163,Bart Verbruggen,Brighton,0.0
165,Tom McGill,Brighton,0.0
182,Guglielmo Vicario,Spurs,90.0
187,Karl Hein,Arsenal,0.0
188,Hugo Lloris,Spurs,0.0
198,Alfie Whiteman,Spurs,0.0
203,Aaron Ramsdale,Arsenal,0.0
205,Rúnar Alex Rúnarsson,Arsenal,0.0
211,Fraser Forster,Spurs,0.0
213,David Raya Martin,Arsenal,90.0
240,Brandon Austin,Spurs,0.0
252,Oliwier Zych,Aston Villa,0.0
261,Mark Flekken,Brentford,90.0
269,Ellery Balcombe,Brentford,0.0
270,Matthew Cox,Brentford,0.0
273,Thomas Strakosha,Brentford,0.0
290,Joseph Anang,West Ham,0.0
292,Robert Sánchez,Chelsea,90.0
295,Kepa Arrizabalaga,Chelsea,0.0
298,Marcus Bettinelli,Chelsea,0.0
306,Alphonse Areola,West Ham,90.0
311,Lukasz Fabianski,West Ham,0.0
317,Filip Marschall,Aston Villa,0.0
326,Lucas Bergström,Chelsea,0.0
352,Gabriel Słonina,Chelsea,0.0
366,Tom King,Wolves,0.0
367,José Malheiro de Sá,Wolves,90.0
375,Daniel Bentley,Wolves,0.0
377,Matija Šarkić,Wolves,0.0
404,Jordan Pickford,Everton,90.0
409,George Shelvey,Nott'm Forest,0.0
410,Andy Lonergan,Everton,0.0
411,João Neves Virgínia,Everton,0.0
447,Ethan Horvath,Nott'm Forest,0.0
453,Wayne Hennessey,Nott'm Forest,0.0
456,Tom Heaton,Man Utd,0.0
482,André Onana,Man Utd,90.0
492,Matt Turner,Nott'm Forest,0.0
514,Thomas Kaminski,Luton,90.0
520,Jack Walton,Luton,0.0
524,James Shea,Luton,0.0
537,Eddie Beach,Chelsea,0.0
542,Matt Macey,Luton,0.0
552,Remi Matthews,Crystal Palace,0.0
555,Joe Whitworth,Crystal Palace,0.0
559,Dean Henderson,Crystal Palace,0.0
574,Sam Johnstone,Crystal Palace,90.0
575,Vicente Guaita,Crystal Palace,0.0
588,Bailey Peacock-Farrell,Burnley,0.0
593,Arijanet Muric,Burnley,0.0
596,James Trafford,Burnley,90.0
606,Lawrence Vigouroux,Burnley,0.0
618,Ionuț Radu,Bournemouth,0.0
628,Wes Foderingham,Sheffield Utd,90.0
649,Jordan Amissah,Sheffield Utd,0.0
656,Adam Davies,Sheffield Utd,0.0
660,Darren Randolph,Bournemouth,0.0
662,Mark Travers,Bournemouth,0.0
664,Norberto Murara Neto,Bournemouth,90.0
687,Bernd Leno,Fulham,90.0
689,Marek Rodák,Fulham,0.0
704,Denis Franchi,Burnley,0.0
707,Altay Bayindir,Man Utd,0.0
708,Odysseas Vlachodimos,Nott'm Forest,0.0
715,Tim Krul,Luton,0.0
718,Radek Vítek,Man Utd,0.0
